INFORME RESULTADO BÚSQUEDA/"6/8/26 14:06"///////////////
CAMPOS BÚSQUEDA/Provincia: Granada///////////////
Nombre/Empresa/Organismo/Sit. General/Tipo/Frac/Nº Registro/Sustancia principal/Sustancia secundaria/Superf./Uds./Sec./Solicitud/"Otorgamiento/ Autorizacion"/Caducidad/Fin Vigencia/Coordenadas
PEPI FRACCIÓN 1 /OMYA CLARIANA, S.A. (ANTES CLARIANACAL, S.A.)/GRANADA/Otorgado/Concesión Directa de Explotación/01/30214/Calizas//33.0/C/C/"08/11/1989"/"28/01/1992"///(3º 22' 4.57'' W, 37º 20' 55.50'' N)(3º 22' 4.57'' W, 37º 21' 55.50'' N)(3º 20' 4.57'' W, 37º 21' 55.50'' N)(3º 20' 4.57'' W, 37º 22' 15.50'' N)(3º 19' 4.57'' W, 37º 22' 15.50'' N)(3º 19' 4.57'' W, 37º 22' 35.50'' N)(3º 18' 4.56'' W, 37º 22' 35.50'' N)(3º 18' 4.56'' W, 37º 21' 35.50'' N)(3º 19' 4.57'' W, 37º 21' 35.50'' N)(3º 19' 4.57'' W, 37º 21' 15.50'' N)(3º 21' 4.57'' W, 37º 21' 15.50'' N)(3º 21' 4.57'' W, 
PAMIAN/YESOS PAMIAN, S.L./GRANADA/Otorgado/Concesión Directa de Explotación/00/30251/Yeso//9.0/C/C/"09/04/1991"/"29/09/1993"///(4º 17' 4.68'' W, 37º 6' 35.46'' N)(4º 16' 44.68'' W, 37º 6' 35.46'' N)(4º 16' 44.68'' W, 37º 5' 55.46'' N)(4º 17' 4.68'' W, 37º 5' 55.46'' N)(4º 17' 4.68'' W, 37º 6' 35.46'' N)
CERRO DEL PENITENTE/TRANSPORTES PADUL, S.A.L./GRANADA/Autorizado/Recurso de la sección A)/00/  174/Dolomía//15.0/H/A/"09/02/1983"/"21/03/1983"///(3º 36' 1.82'' W, 37º 1' 12.95'' N)(3º 35' 58.18'' W, 37º 1' 12.97'' N)(3º 35' 58.20'' W, 37º 1' 14.59'' N)(3º 35' 46.05'' W, 37º 1' 14.65'' N)(3º 35' 46.13'' W, 37º 1' 24.39'' N)(3º 35' 58.27'' W, 37º 1' 24.32'' N)(3º 35' 58.26'' W, 37º 1' 22.70'' N)(3º 36' 6.35'' W, 37º 1' 22.66'' N)(3º 36' 6.28'' W, 37º 1' 12.93'' N)(3º 36' 1.82'' W, 37º 1' 12.95'' N)
SALINAS/SOCIEDAD FINANCIERA Y MINERA S.A./MALAGA/"Trámite/otorgamiento"/Concesión de Explotación  Derivada/00/30578/Yeso//3.0/C/C/"17/11/2004"////(4º 18' 4.68'' W, 37º 6' 55.46'' N)(4º 17' 4.68'' W, 37º 6' 55.46'' N)(4º 17' 4.68'' W, 37º 6' 35.46'' N)(4º 18' 4.68'' W, 37º 6' 35.46'' N)(4º 18' 4.68'' W, 37º 6' 55.46'' N)
CERRO DEL NARANJO/AYUNTAMIENTO DE ALHAMA DE GRANADA/GRANADA/"Trámite/decl-recurso"/Recurso de la sección A)/00/  333/Dolomía//38.0/H/A/"21/01/2010"////(4º 0' 48.07'' W, 36º 56' 42.34'' N)(4º 0' 32.98'' W, 36º 56' 44.94'' N)(4º 0' 26.25'' W, 36º 56' 49.37'' N)(4º 0' 32.17'' W, 36º 56' 57.34'' N)(4º 0' 46.24'' W, 36º 57' 3.03'' N)(4º 0' 48.83'' W, 36º 57' 3.46'' N)(4º 0' 55.96'' W, 36º 57' 1.23'' N)(4º 1' 5.15'' W, 36º 56' 56.54'' N)(4º 1' 2.77'' W, 36º 56' 53.31'' N)(4º 0' 58.44'' W, 36º 56' 53.38'' N)(4º 0' 58.56'' W, 36º 56' 50.27'' N)(4º 0' 55.49'' W, 36º 56' 47.18'' 
LOS ASCENSADOS /AURORA MARÍA OLIVARES ZAMORA, JOAQUÍN OLIVARES ZAMORA/GRANADA/Autorizado/Aguas minerales y termales/00/    9/Agua mineral natural//0.0/H/B/"04/08/2004"/"15/02/2010"///(3º 2' 29.60'' W, 37º 20' 6.15'' N)(3º 2' 29.40'' W, 37º 20' 6.31'' N)(3º 2' 29.40'' W, 37º 20' 5.99'' N)(3º 2' 29.81'' W, 37º 20' 5.99'' N)(3º 2' 29.81'' W, 37º 20' 6.31'' N)(3º 2' 29.40'' W, 37º 20' 6.31'' N)
AMPLIACIÓN SAN FRANCISCO/VÍAS, S.A., HORMIGONES ASFÁLTICOS ANDALUCES,S.A./GRANADA/"Trámite/decl-recurso"/Recurso de la sección A)/00/  334/Calizas//3.23/H/A/"10/02/2010"////(3º 42' 16.22'' W, 37º 20' 45.64'' N)(3º 42' 16.11'' W, 37º 20' 43.40'' N)(3º 42' 10.25'' W, 37º 20' 41.83'' N)(3º 42' 11.11'' W, 37º 20' 40.95'' N)(3º 42' 13.85'' W, 37º 20' 41.08'' N)(3º 42' 15.87'' W, 37º 20' 41.60'' N)(3º 42' 16.61'' W, 37º 20' 41.00'' N)(3º 42' 19.75'' W, 37º 20' 40.17'' N)(3º 42' 22.92'' W, 37º 20' 42.05'' N)(3º 42' 23.97'' W, 37º 20' 44.90'' N)(3º 42' 22.83'' W, 37º 20' 45.50'' N)
DIONISIO/CORSAN-CORVIAM CONSTRUCCIÓN, S.A./GRANADA/Autorizado/Recurso de la sección A)/00/  332/Arena//1.92/H/A/"18/11/2009"/"22/11/2010"///(4º 2' 39.53'' W, 37º 10' 55.75'' N)(4º 2' 40.23'' W, 37º 10' 56.82'' N)(4º 2' 38.13'' W, 37º 10' 56.93'' N)(4º 2' 39.20'' W, 37º 10' 58.42'' N)(4º 2' 33.57'' W, 37º 11' 1.52'' N)(4º 2' 33.32'' W, 37º 11' 1.62'' N)(4º 2' 32.53'' W, 37º 10' 59.55'' N)(4º 2' 32.02'' W, 37º 10' 58.29'' N)(4º 2' 34.07'' W, 37º 10' 56.87'' N)(4º 2' 35.60'' W, 37º 10' 56.05'' N)(4º 2' 36.61'' W, 37º 10' 55.94'' N)(4º 2' 37.18'' W, 37º 
BAÑOS DE MARCHAL /AYUNTAMIENTO DE MARCHAL/GRANADA/Autorizado/Aguas minerales y termales/00/   39/Aguas minero-medicinales//0.0/H/B/"30/11/2009"/"27/05/2013"///(3º 12' 21.24'' W, 37º 17' 39.38'' N)(3º 12' 21.04'' W, 37º 17' 39.54'' N)(3º 12' 21.04'' W, 37º 17' 39.21'' N)(3º 12' 21.45'' W, 37º 17' 39.21'' N)(3º 12' 21.45'' W, 37º 17' 39.54'' N)(3º 12' 21.04'' W, 37º 17' 39.54'' N)
LA TEJEDA/"SOCIEDAD COOPERATIVA DE TRANSPORTE ""LA TEJEDA"""/GRANADA/Autorizado/Recurso de la sección A)/00/    4/Arena//19.5/H/A/"21/06/1988"/"01/03/1989"///(4º 3' 10.82'' W, 36º 56' 59.85'' N)(4º 3' 10.62'' W, 36º 56' 45.52'' N)(4º 3' 28.47'' W, 36º 56' 45.36'' N)(4º 3' 28.67'' W, 36º 56' 59.69'' N)(4º 3' 10.82'' W, 36º 56' 59.85'' N)
VERDIALES/COMPAÑÍA GENERAL DE CANTERAS S.A./MALAGA/Caducado/Permiso de Investigación/00/ 6817/Arena, Calizas//65.0/C/C/"13/01/2009"/"17/03/2016"/"16/07/2019"//(4º 20' 4.69'' W, 37º 11' 15.46'' N)(4º 19' 44.69'' W, 37º 11' 15.46'' N)(4º 19' 44.68'' W, 37º 10' 55.46'' N)(4º 19' 24.68'' W, 37º 10' 55.46'' N)(4º 19' 24.68'' W, 37º 10' 15.46'' N)(4º 19' 4.68'' W, 37º 10' 15.46'' N)(4º 19' 4.68'' W, 37º 9' 55.46'' N)(4º 18' 44.68'' W, 37º 9' 55.46'' N)(4º 18' 44.68'' W, 37º 9' 15.46'' N)(4º 22' 4.69'' W, 37º 9' 15.46'' N)(4º 22' 4.69'' W, 37º 11' 55.46'' N)(4º 19' 44.69'' W, 
ARENAS/MINERÍA SOSTENIBLE, S.L./GRANADA/"Trámite/autorización"/Permiso de Investigación/00/30763/Lignito negro//109.0/C/D/"22/01/2010"/"26/06/2012"///(3º 55' 24.63'' W, 36º 58' 35.45'' N)(3º 54' 4.62'' W, 36º 58' 35.46'' N)(3º 54' 4.62'' W, 36º 58' 15.45'' N)(3º 53' 44.62'' W, 36º 58' 15.45'' N)(3º 53' 44.62'' W, 36º 57' 35.45'' N)(3º 53' 4.62'' W, 36º 57' 35.45'' N)(3º 53' 4.62'' W, 36º 57' 55.45'' N)(3º 52' 24.62'' W, 36º 57' 55.45'' N)(3º 52' 24.62'' W, 36º 57' 35.45'' N)(3º 51' 44.62'' W, 36º 57' 35.45'' N)(3º 51' 44.62'' W, 36º 57' 15.45'' N)(3º 51' 4.62'' W, 
SANTA BÁRBARA /HATTS, S.L. (HISPANO ALEMANA DE TESTIFICACIÓN POR /GRANADA/Autorizado/Escombrera/00/30762/Hierro//34.45/H/B/"30/11/2001"/"16/06/2003"///(3º 6' 44.54'' W, 37º 11' 15.48'' N)(3º 5' 24.54'' W, 37º 11' 15.48'' N)(3º 5' 24.54'' W, 37º 12' 35.49'' N)(3º 6' 44.54'' W, 37º 12' 35.49'' N)(3º 6' 44.54'' W, 37º 11' 15.48'' N)
LOS ABADES /BANXALQ, S.L./GRANADA/Autorizado/Aguas minerales y termales/00/   18/Agua mineral natural//0.0/H/B/"02/05/2008"/"08/04/2010"///(4º 10' 0.15'' W, 37º 9' 48.95'' N)(4º 9' 59.95'' W, 37º 9' 49.11'' N)(4º 9' 59.94'' W, 37º 9' 48.79'' N)(4º 10' 0.35'' W, 37º 9' 48.78'' N)(4º 10' 0.35'' W, 37º 9' 49.11'' N)(4º 9' 59.95'' W, 37º 9' 49.11'' N)
MACACE/MÁRMOLES NATURALES MACAEL, S. L./ALMERIA/"Trámite/autorización"/Permiso de Investigación/00/40339/Todos de sección C)//24.0/C/C/"21/11/1996"/"28/10/1998"///(2º 22' 44.46'' W, 37º 35' 35.53'' N)(2º 20' 44.46'' W, 37º 35' 35.53'' N)(2º 20' 44.46'' W, 37º 34' 55.53'' N)(2º 21' 44.47'' W, 37º 34' 55.53'' N)(2º 21' 44.47'' W, 37º 34' 15.52'' N)(2º 22' 44.47'' W, 37º 34' 15.51'' N)(2º 22' 44.46'' W, 37º 35' 35.53'' N)
BELÉN/JUAN MORALES CASTAÑO/ALMERIA/"Trámite/autorización"/Permiso de Investigación/00/40392/Todos de sección C)//17.0/H/C/"08/06/1998"/"13/06/2001"///(2º 18' 44.53'' W, 37º 52' 35.52'' N)(2º 18' 44.52'' W, 37º 54' 15.52'' N)(2º 18' 4.53'' W, 37º 54' 15.55'' N)(2º 18' 4.53'' W, 37º 52' 55.54'' N)(2º 15' 44.52'' W, 37º 52' 55.52'' N)(2º 15' 44.53'' W, 37º 52' 35.54'' N)(2º 18' 44.53'' W, 37º 52' 35.52'' N)
LA ROMANA /NÚCAR STONE, S.L./GRANADA/Autorizado/Recurso de la sección A)/00/  121/Mármol//9.06/H/A/"12/07/1996"/"21/01/1998"///(4º 4' 35.00'' W, 37º 6' 52.73'' N)(4º 4' 34.62'' W, 37º 6' 53.26'' N)(4º 4' 36.07'' W, 37º 6' 55.86'' N)(4º 4' 37.19'' W, 37º 6' 56.24'' N)(4º 4' 39.15'' W, 37º 6' 57.36'' N)(4º 4' 54.59'' W, 37º 6' 57.11'' N)(4º 4' 57.09'' W, 37º 6' 53.83'' N)(4º 4' 54.74'' W, 37º 6' 50.78'' N)(4º 4' 48.88'' W, 37º 6' 51.08'' N)(4º 4' 43.29'' W, 37º 6' 50.83'' N)(4º 4' 40.83'' W, 37º 6' 51.01'' N)(4º 4' 38.52'' W, 37º 6' 52.36'' N)(4º 4' 
LA OPORTUNIDAD /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Otorgado/Concesión Directa de Explotación/00/12827/Hierro//120.0/H/C//"05/07/1884"//"12/09/2068"/(3º 7' 20.17'' W, 37º 10' 40.40'' N)(3º 7' 27.30'' W, 37º 10' 59.02'' N)(3º 6' 9.79'' W, 37º 11' 18.04'' N)(3º 6' 2.65'' W, 37º 10' 59.45'' N)(3º 6' 41.41'' W, 37º 10' 49.94'' N)(3º 7' 20.17'' W, 37º 10' 40.40'' N)
POR SI ACASO /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Otorgado/Concesión Directa de Explotación/00/19643/Hierro//20.0/H/C//"08/08/1893"//"12/09/2008"/(3º 6' 9.79'' W, 37º 11' 18.04'' N)(3º 6' 10.97'' W, 37º 11' 21.16'' N)(3º 7' 28.49'' W, 37º 11' 2.13'' N)(3º 7' 27.30'' W, 37º 10' 59.02'' N)(3º 6' 9.79'' W, 37º 11' 18.04'' N)
LETICIA /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Otorgado/Concesión Directa de Explotación/00/19851/Hierro//36.0/H/C//"08/08/1893"//"12/09/2008"/(3º 7' 20.17'' W, 37º 10' 40.40'' N)(3º 7' 28.49'' W, 37º 11' 2.13'' N)(3º 7' 36.24'' W, 37º 11' 0.21'' N)(3º 7' 26.72'' W, 37º 10' 35.39'' N)(3º 6' 1.46'' W, 37º 10' 56.34'' N)(3º 7' 20.17'' W, 37º 10' 40.40'' N)
AMPLIACIÓN A LA OPORTUNIDAD /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Otorgado/Concesión Directa de Explotación/00/19914/Hierro//21.0/H/C//"08/08/1893"//"12/09/2008"/(3º 7' 36.24'' W, 37º 11' 0.21'' N)(3º 7' 47.87'' W, 37º 10' 57.37'' N)(3º 7' 39.54'' W, 37º 10' 35.64'' N)(3º 7' 27.92'' W, 37º 10' 38.51'' N)(3º 7' 36.24'' W, 37º 11' 0.21'' N)
AMILCAR /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Otorgado/Concesión Directa de Explotación/00/20673/Hierro//22.0/H/C//"18/09/1896"//"12/09/2008"/(3º 5' 0.67'' W, 37º 11' 31.24'' N)(3º 5' 6.45'' W, 37º 11' 29.84'' N)(3º 5' 8.82'' W, 37º 11' 36.03'' N)(3º 4' 53.32'' W, 37º 11' 39.84'' N)(3º 4' 54.51'' W, 37º 11' 42.92'' N)(3º 4' 35.12'' W, 37º 11' 47.67'' N)(3º 4' 36.31'' W, 37º 11' 50.79'' N)(3º 4' 28.55'' W, 37º 11' 52.68'' N)(3º 4' 26.18'' W, 37º 11' 46.48'' N)(3º 4' 37.81'' W, 37º 11' 43.62'' N)(3º 4' 36.62'' W, 37º 11' 40.53'' N)(3º 4' 48.25'' W, 37º 11' 
ASDRÚBAL /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Otorgado/Concesión Directa de Explotación/00/20674/Hierro//31.0/H/C//"20/08/1896"//"12/09/2008"/(3º 6' 9.79'' W, 37º 11' 18.04'' N)(3º 6' 5.91'' W, 37º 11' 19.02'' N)(3º 6' 4.72'' W, 37º 11' 15.90'' N)(3º 5' 33.71'' W, 37º 11' 23.52'' N)(3º 5' 34.90'' W, 37º 11' 26.60'' N)(3º 5' 7.77'' W, 37º 11' 33.28'' N)(3º 5' 5.39'' W, 37º 11' 27.05'' N)(3º 5' 40.28'' W, 37º 11' 18.52'' N)(3º 5' 39.09'' W, 37º 11' 15.41'' N)(3º 6' 6.22'' W, 37º 11' 8.73'' N)(3º 6' 9.79'' W, 37º 11' 18.04'' N)
BELFORT /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Caducado/Concesión Directa de Explotación/00/20675/Hierro//19.0/H/C//"18/09/1896"/"16/04/2018"/"12/09/2008"/(3º 3' 14.84'' W, 37º 12' 33.03'' N)(3º 2' 35.67'' W, 37º 13' 1.28'' N)(3º 2' 32.96'' W, 37º 12' 58.84'' N)(3º 2' 42.00'' W, 37º 12' 52.35'' N)(3º 2' 39.28'' W, 37º 12' 49.92'' N)(3º 2' 57.36'' W, 37º 12' 36.90'' N)(3º 3' 0.07'' W, 37º 12' 39.30'' N)(3º 3' 12.13'' W, 37º 12' 30.63'' N)(3º 3' 14.84'' W, 37º 12' 33.03'' N)
NANTES /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Caducado/Concesión Directa de Explotación/00/20676/Hierro//15.0/H/C//"18/09/1896"/"16/04/2018"/"12/09/2008"/(3º 2' 35.67'' W, 37º 13' 1.28'' N)(3º 1' 54.18'' W, 37º 13' 36.85'' N)(3º 1' 51.21'' W, 37º 13' 34.65'' N)(3º 2' 32.70'' W, 37º 12' 59.04'' N)(3º 2' 35.67'' W, 37º 13' 1.28'' N)
MAGDALENA /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Caducado/Concesión Directa de Explotación/00/20677/Hierro//15.0/H/C//"20/08/1896"/"16/04/2018"/"12/09/2008"/(3º 1' 54.18'' W, 37º 13' 36.85'' N)(3º 1' 28.47'' W, 37º 14' 20.96'' N)(3º 1' 24.79'' W, 37º 14' 19.60'' N)(3º 1' 50.50'' W, 37º 13' 35.49'' N)(3º 1' 54.18'' W, 37º 13' 36.85'' N)
ERCHILIE /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Caducado/Concesión Directa de Explotación/00/20678/Hierro//31.0/H/C//"20/08/1896"/"16/04/2018"/"12/09/2008"/(3º 1' 24.79'' W, 37º 14' 19.60'' N)(3º 1' 5.93'' W, 37º 14' 51.92'' N)(3º 1' 24.32'' W, 37º 14' 58.80'' N)(3º 1' 27.75'' W, 37º 14' 52.89'' N)(3º 1' 20.39'' W, 37º 14' 50.16'' N)(3º 1' 25.53'' W, 37º 14' 41.34'' N)(3º 1' 21.86'' W, 37º 14' 39.97'' N)(3º 1' 32.14'' W, 37º 14' 22.32'' N)(3º 1' 24.79'' W, 37º 14' 19.60'' N)
ANIBAL /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Otorgado/Concesión Directa de Explotación/00/20679/Hierro//30.0/H/C//"18/09/1896"//"12/09/2008"/(3º 4' 28.55'' W, 37º 11' 52.68'' N)(3º 3' 23.05'' W, 37º 12' 25.14'' N)(3º 3' 25.18'' W, 37º 12' 27.90'' N)(3º 3' 14.84'' W, 37º 12' 33.03'' N)(3º 3' 10.57'' W, 37º 12' 27.51'' N)(3º 4' 9.19'' W, 37º 11' 58.46'' N)(3º 4' 7.05'' W, 37º 11' 55.71'' N)(3º 4' 24.28'' W, 37º 11' 47.16'' N)(3º 4' 28.55'' W, 37º 11' 52.68'' N)
ROHAN/ARENAS DE BARCELONA, S.A./GRANADA/Otorgado/Permiso de Investigación/00/30465/Dolomía//19.0/C/C/"17/06/1998"/"26/03/1999"///(3º 21' 24.57'' W, 37º 16' 15.49'' N)(3º 20' 24.57'' W, 37º 16' 15.49'' N)(3º 20' 24.57'' W, 37º 15' 55.49'' N)(3º 20' 44.57'' W, 37º 15' 55.49'' N)(3º 20' 44.57'' W, 37º 15' 35.49'' N)(3º 21' 44.58'' W, 37º 15' 35.49'' N)(3º 21' 44.58'' W, 37º 15' 15.49'' N)(3º 21' 24.57'' W, 37º 15' 15.49'' N)(3º 21' 24.57'' W, 37º 14' 55.49'' N)(3º 22' 24.58'' W, 37º 14' 55.49'' N)(3º 22' 24.58'' W, 37º 14' 35.49'' N)
RUSIA /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Caducado/Concesión Directa de Explotación/00/21094/Hierro//4.0/H/C//"28/06/1897"/"16/04/2018"/"12/09/2008"/(3º 1' 54.18'' W, 37º 13' 36.85'' N)(3º 1' 57.15'' W, 37º 13' 39.06'' N)(3º 1' 51.62'' W, 37º 13' 43.80'' N)(3º 1' 54.58'' W, 37º 13' 46.04'' N)(3º 2' 2.88'' W, 37º 13' 38.89'' N)(3º 1' 56.95'' W, 37º 13' 34.48'' N)(3º 1' 54.18'' W, 37º 13' 36.85'' N)
DEMASÍA A BELFORT /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Caducado/Concesión Directa de Explotación/00/21095/Hierro//0.09/H/C//"08/10/1897"/"16/04/2018"/"12/09/2008"/(3º 3' 14.84'' W, 37º 12' 33.03'' N)(3º 3' 12.13'' W, 37º 12' 30.63'' N)(3º 3' 12.67'' W, 37º 12' 30.24'' N)(3º 3' 14.84'' W, 37º 12' 33.03'' N)
DEMASÍA A ANÍBAL /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Otorgado/Concesión Directa de Explotación/00/21096/Hierro//0.5/H/C//"28/06/1897"//"12/09/2008"/(3º 4' 28.55'' W, 37º 11' 52.68'' N)(3º 4' 26.18'' W, 37º 11' 46.48'' N)(3º 4' 24.28'' W, 37º 11' 47.16'' N)(3º 4' 28.55'' W, 37º 11' 52.68'' N)
DEMASÍA A NANTES /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Caducado/Concesión Directa de Explotación/00/21097/Hierro//0.04/H/C//"28/06/1897"/"16/04/2018"/"12/09/2008"/(3º 2' 35.67'' W, 37º 13' 1.28'' N)(3º 2' 32.96'' W, 37º 12' 58.84'' N)(3º 2' 32.70'' W, 37º 12' 59.04'' N)(3º 2' 35.67'' W, 37º 13' 1.28'' N)
FRANCIA /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Caducado/Concesión Directa de Explotación/00/21098/Hierro//8.0/H/C//"28/06/1897"/"16/04/2018"/"12/09/2008"/(3º 1' 59.51'' W, 37º 13' 27.54'' N)(3º 1' 56.55'' W, 37º 13' 25.30'' N)(3º 2' 18.67'' W, 37º 13' 6.34'' N)(3º 2' 21.64'' W, 37º 13' 8.55'' N)(3º 1' 59.51'' W, 37º 13' 27.54'' N)
PARÍS /COMPAÑÍA PORMAN/GRANADA/Caducado/Concesión Directa de Explotación/00/21099/Hierro//29.0/H/C//"28/06/1897"/"16/04/2018"/"12/09/2008"/(3º 1' 28.47'' W, 37º 14' 20.96'' N)(3º 1' 35.33'' W, 37º 14' 9.21'' N)(3º 1' 39.00'' W, 37º 14' 10.57'' N)(3º 1' 33.86'' W, 37º 14' 19.40'' N)(3º 1' 37.54'' W, 37º 14' 20.76'' N)(3º 1' 34.11'' W, 37º 14' 26.64'' N)(3º 1' 37.79'' W, 37º 14' 28.00'' N)(3º 1' 32.64'' W, 37º 14' 36.83'' N)(3º 1' 36.32'' W, 37º 14' 38.19'' N)(3º 1' 32.89'' W, 37º 14' 44.09'' N)(3º 1' 36.57'' W, 37º 14' 45.46'' N)(3º 1' 33.14'' W, 37º 
DEMASÍA A MAGDALENA /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Caducado/Concesión Directa de Explotación/00/21133/Hierro//0.2/H/C//"08/10/1897"/"16/04/2018"/"12/09/2008"/(3º 1' 54.18'' W, 37º 13' 36.85'' N)(3º 1' 50.50'' W, 37º 13' 35.49'' N)(3º 1' 51.26'' W, 37º 13' 34.68'' N)(3º 1' 54.28'' W, 37º 13' 36.92'' N)(3º 1' 54.18'' W, 37º 13' 36.85'' N)
LA RESERVA /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Otorgado/Concesión Directa de Explotación/00/21835/Hierro//89.0/H/C//"30/11/1898"//"12/09/2068"/(3º 6' 6.22'' W, 37º 11' 8.73'' N)(3º 6' 0.27'' W, 37º 10' 53.23'' N)(3º 4' 58.26'' W, 37º 11' 8.46'' N)(3º 5' 5.39'' W, 37º 11' 27.05'' N)(3º 5' 40.28'' W, 37º 11' 18.52'' N)(3º 5' 39.09'' W, 37º 11' 15.41'' N)(3º 6' 6.22'' W, 37º 11' 8.73'' N)
LAS DOS NACIONES /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Otorgado/Concesión Directa de Explotación/00/22464/Hierro//76.0/H/C//"22/11/1900"//"14/09/2068"/(3º 6' 10.97'' W, 37º 11' 21.16'' N)(3º 6' 15.73'' W, 37º 11' 33.55'' N)(3º 7' 29.38'' W, 37º 11' 15.47'' N)(3º 7' 24.61'' W, 37º 11' 3.08'' N)(3º 6' 10.97'' W, 37º 11' 21.16'' N)
LA PREVISORA /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Otorgado/Concesión Directa de Explotación/00/22474/Hierro//12.0/H/C//"22/11/1900"//"14/09/2068"/(3º 6' 12.16'' W, 37º 11' 24.24'' N)(3º 6' 15.73'' W, 37º 11' 33.55'' N)(3º 6' 0.23'' W, 37º 11' 37.36'' N)(3º 5' 56.66'' W, 37º 11' 28.05'' N)(3º 6' 12.16'' W, 37º 11' 24.24'' N)
LA PROVIDENCIA /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Otorgado/Concesión Directa de Explotación/00/22519/Hierro//45.0/H/C//"22/11/1900"//"14/09/2068"/(3º 6' 27.05'' W, 37º 11' 40.97'' N)(3º 7' 25.19'' W, 37º 11' 26.67'' N)(3º 7' 21.62'' W, 37º 11' 17.39'' N)(3º 6' 23.49'' W, 37º 11' 31.66'' N)(3º 6' 27.05'' W, 37º 11' 40.97'' N)
BILBAO LA NUEVA /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Otorgado/Concesión Directa de Explotación/00/22712/Hierro//72.0/H/C//"22/11/1900"//"14/09/2068"/(3º 6' 15.73'' W, 37º 11' 33.55'' N)(3º 6' 19.30'' W, 37º 11' 42.86'' N)(3º 5' 25.02'' W, 37º 11' 56.17'' N)(3º 5' 17.90'' W, 37º 11' 37.55'' N)(3º 5' 56.66'' W, 37º 11' 28.05'' N)(3º 6' 0.23'' W, 37º 11' 37.36'' N)(3º 6' 15.73'' W, 37º 11' 33.55'' N)
NUEVO BILBAO /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Otorgado/Concesión Directa de Explotación/00/22714/Hierro//51.0/H/C//"22/11/1900"//"14/09/2068"/(3º 6' 15.73'' W, 37º 11' 33.55'' N)(3º 6' 22.86'' W, 37º 11' 52.17'' N)(3º 7' 21.01'' W, 37º 11' 37.90'' N)(3º 7' 17.44'' W, 37º 11' 28.59'' N)(3º 6' 27.05'' W, 37º 11' 40.97'' N)(3º 6' 23.49'' W, 37º 11' 31.66'' N)(3º 6' 15.73'' W, 37º 11' 33.55'' N)
EL DESPRECIO /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Otorgado/Concesión Directa de Explotación/00/22859/Hierro//22.0/H/C//"11/12/1903"//"13/09/2008"/(3º 6' 44.10'' W, 37º 10' 45.89'' N)(3º 6' 41.72'' W, 37º 10' 39.69'' N)(3º 5' 59.09'' W, 37º 10' 50.14'' N)(3º 6' 1.46'' W, 37º 10' 56.34'' N)(3º 6' 36.19'' W, 37º 10' 47.81'' N)(3º 6' 44.10'' W, 37º 10' 45.89'' N)
LAGARTO /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Caducado/Concesión Directa de Explotación/00/23888/Hierro//13.0/H/C//"05/07/1902"/"16/04/2018"/"13/09/2008"/(3º 7' 39.54'' W, 37º 10' 35.64'' N)(3º 7' 35.97'' W, 37º 10' 26.36'' N)(3º 7' 16.59'' W, 37º 10' 31.12'' N)(3º 7' 18.98'' W, 37º 10' 37.32'' N)(3º 7' 26.72'' W, 37º 10' 35.39'' N)(3º 7' 27.92'' W, 37º 10' 38.51'' N)(3º 7' 39.54'' W, 37º 10' 35.64'' N)
MOSQUITO /COMPAÑÍA ANDALUZA DE MINAS, S.A./GRANADA/Caducado/Concesión Directa de Explotación/00/23889/Hierro//18.0/H/C//"12/10/1903"/"16/04/2018"/"13/09/2008"/(3º 7' 16.59'' W, 37º 10' 31.12'' N)(3º 6' 41.72'' W, 37º 10' 39.69'' N)(3º 6' 44.10'' W, 37º 10' 45.89'' N)(3º 7' 18.98'' W, 37º 10' 37.32'' N)(3º 7' 16.59'' W, 37º 10' 31.12'' N)
